# {'par': {'k': 10, 'D': 0.1, 'v': 0.5, 'tau': 5.0, 'R': 0.9, 'label': '(tau_5)'}, 'guess_range': ([-300, 50, 350], [0, 200, 200]), 'tols': (1e-15, 1e-06, 4)}
Sol_r,Sol_i,Guess_r,Guess_i,g(x),instances
0.9903608271317059,0.0,0.8595988538681922,0.0,2.842170943040401e-14,780
0.8333671049701953,-0.9967778300308904,-0.14326647564467976,0.0,1.1859094492531964e-13,1026
0.8333671049701952,0.9967778300308903,-0.14326647564467976,-0.0,7.570386037997435e-14,1026
0.6604130198635878,2.1789655111388795,0.8595988538681922,2.0100502512562812,6.217248937900877e-14,453
0.6604130198635878,-2.1789655111388795,0.8595988538681922,-2.0100502512562812,6.217248937900877e-14,453
0.5299274574664802,-3.389004780088854,0.8595988538681922,-3.015075376884422,3.351623381340333e-14,291
0.5299274574664802,3.389004780088854,0.8595988538681922,3.015075376884422,3.351623381340333e-14,291
0.41731742893284934,-4.6004631647565235,-52.29226361031519,-5.025125628140703,2.6290081223123707e-13,149
0.41731742893284934,4.6004631647565235,-52.29226361031519,5.025125628140703,2.6290081223123707e-13,149
0.3150575252626932,-5.8118677573650315,0.8595988538681922,-6.030150753768844,2.1090076642815105e-13,99
0.3150575252626931,5.8118677573650315,0.8595988538681922,6.030150753768844,2.150492541435022e-13,99
0.22031817002097137,-7.025299035845087,-0.14326647564467976,-7.035175879396984,3.730180182062295e-13,77
0.22031817002097137,7.025299035845087,-0.14326647564467976,7.035175879396984,3.730180182062295e-13,77
0.13121599899122585,8.243627567071394,-0.14326647564467976,8.040201005025125,1.7288250917028504e-13,40
0.13121599899122585,-8.243627567071394,-0.14326647564467976,-8.040201005025125,1.7288250917028504e-13,40
0.04591985003381056,9.47023895190345,-3.1518624641834094,9.045226130653266,5.995566172523748e-13,31
0.04591985003381056,-9.47023895190345,-3.1518624641834094,-9.045226130653266,5.995566172523748e-13,31
-0.029545555034692212,-79.96524029266067,4.871060171919794,-80.40201005025125,8.461658858454241e-07,28
-0.029545555034692212,79.96524029266067,4.871060171919794,80.40201005025125,8.461658858454241e-07,28
-0.031107095132164402,78.70879040959454,-0.14326647564467976,78.39195979899498,1.9744038581848145e-07,32
-0.031107095132164402,-78.70879040959454,-0.14326647564467976,-78.39195979899498,1.9744038581848145e-07,32
