# {'par': {'k': 10.0, 'D': 0.1, 'v': 1.0, 'tau': 0.25, 'R': 0.5, 'label': '(k_10)'}, 'guess_range': ([-100, 20, 45], [0, 360, 120]), 'tols': (1e-15, 1e-06, 4)}
Sol_r,Sol_i,Guess_r,Guess_i,g(x),instances
7.967985278848266,0.0,6.36363636363636,0.0,2.7284841053187847e-12,940
5.422581561398187,4.84317795783483,6.36363636363636,3.0252100840336134,7.71731845292249e-12,200
5.422581561398187,-4.84317795783483,6.36363636363636,-3.0252100840336134,7.71731845292249e-12,200
-0.11797965686687209,12.427925456106994,-4.545454545454547,6.050420168067227,2.129072510928313e-11,97
-0.11797965686687209,-12.427925456106994,-4.545454545454547,-6.050420168067227,2.129072510928313e-11,97
-6.622856440769036,22.291587816409972,-23.63636363636364,18.15126050420168,5.469081362524924e-11,88
-6.622856440769036,-22.291587816409972,-23.63636363636364,-18.15126050420168,5.469081362524924e-11,88
-13.409644706620442,66.5910737338473,-12.727272727272734,63.529411764705884,1.8995327925655188e-08,33
-13.409644706620442,-66.5910737338473,-12.727272727272734,-63.529411764705884,1.8995327925655188e-08,33
-15.788161409123703,41.89818062734849,-18.181818181818187,42.35294117647059,7.16598719139882e-11,42
-15.788161409123703,-41.89818062734849,-18.181818181818187,-42.35294117647059,7.16598719139882e-11,42
-16.112450315142837,35.97709223679299,-23.63636363636364,6.050420168067227,3.4751743759521194e-11,183
-16.112450315142837,-35.97709223679299,-23.63636363636364,-6.050420168067227,3.4751743759521194e-11,183
-45.66713465029599,50.26548221521465,-45.45454545454546,0.0,2.0008542094798558e-10,332
-45.66713465029599,-50.26548221521465,-45.45454545454546,-0.0,2.0008542094798558e-10,332
-81.19604378363678,62.83185305884524,-97.27272727272727,33.27731092436974,2.941645138649625e-10,625
-81.19604378363678,-62.83185305884524,-97.27272727272727,-33.27731092436974,2.941645138649625e-10,625
-124.62230337981352,-75.39822367061429,-86.36363636363636,-45.3781512605042,1.9851140660940235e-11,794
-124.62230337981352,75.39822367061429,-86.36363636363636,45.3781512605042,1.9851140660940235e-11,794
-175.94424626547374,87.96459428238335,-100.0,187.56302521008402,2.0535559628745624e-10,878
-175.94424626547374,-87.96459428238336,-100.0,-187.56302521008402,1.8241419143008182e-10,878
-235.16187267200985,100.5309648941524,-100.0,311.5966386554622,2.334289047943552e-10,197
-235.16187267200985,-100.5309648941524,-100.0,-311.5966386554622,2.334289047943552e-10,197
